LoanID;CustomerID;LoanType;Status;RecoveryStatus;StartDate;EndDate;DefaultDate;PrincipalAmount;TotalPaid;InterestRate;PaymentDate;PaymentAmount;MissedPayment
L0429;C0512;Personal;Defaulted;"Partially Recovered";2017-03-18;2037-12-05;NULL;36626.91;44400.72;8.73;2022-03-10;1267.65;1
L0429;C0512;Personal;Defaulted;"Partially Recovered";2017-03-18;2037-12-05;NULL;36626.91;44400.72;8.73;2022-02-08;909.84;0
L0429;C0512;Personal;Defaulted;"Partially Recovered";2017-03-18;2037-12-05;NULL;36626.91;44400.72;8.73;2022-01-01;1295.08;0
L0430;C0514;Auto;Closed;"Fully Recovered";2020-06-19;2030-06-12;NULL;69563.89;54010.68;6.94;2022-04-06;1414.42;0
L0430;C0514;Auto;Closed;"Fully Recovered";2020-06-19;2030-06-12;NULL;69563.89;54010.68;6.94;2022-03-05;646.20;0
L0431;C0515;Mortgage;Active;"Fully Recovered";2016-06-27;2038-03-12;NULL;69259.94;51411.75;11.58;2022-04-07;2752.91;0
L0431;C0515;Mortgage;Active;"Fully Recovered";2016-06-27;2038-03-12;NULL;69259.94;51411.75;11.58;2022-03-05;1243.13;0
L0431;C0515;Mortgage;Active;"Fully Recovered";2016-06-27;2038-03-12;NULL;69259.94;51411.75;11.58;2022-02-07;2307.22;0
L0432;C0516;Auto;Defaulted;Unrecovered;2017-11-12;2038-11-27;NULL;16177.86;87836.79;10.01;2022-04-09;2847.07;0
L0432;C0516;Auto;Defaulted;Unrecovered;2017-11-12;2038-11-27;NULL;16177.86;87836.79;10.01;2022-03-05;352.17;0
L0432;C0516;Auto;Defaulted;Unrecovered;2017-11-12;2038-11-27;NULL;16177.86;87836.79;10.01;2022-02-08;579.81;1
L0432;C0516;Auto;Defaulted;Unrecovered;2017-11-12;2038-11-27;NULL;16177.86;87836.79;10.01;2022-01-08;749.49;0
L0433;C0517;Mortgage;Active;"Fully Recovered";2021-06-09;2036-04-02;NULL;39491.77;69336.95;16.41;2022-04-04;2012.12;0
L0433;C0517;Mortgage;Active;"Fully Recovered";2021-06-09;2036-04-02;NULL;39491.77;69336.95;16.41;2022-03-07;1346.88;1
L0433;C0517;Mortgage;Active;"Fully Recovered";2021-06-09;2036-04-02;NULL;39491.77;69336.95;16.41;2022-02-06;3396.85;0
L0433;C0517;Mortgage;Active;"Fully Recovered";2021-06-09;2036-04-02;NULL;39491.77;69336.95;16.41;2022-01-10;922.88;0
L0434;C0518;Mortgage;Active;"Partially Recovered";2022-08-14;2033-02-13;NULL;88300.44;5207.26;6.43;2022-03-05;2036.07;0
L0434;C0518;Mortgage;Active;"Partially Recovered";2022-08-14;2033-02-13;NULL;88300.44;5207.26;6.43;2022-02-08;1060.02;0
L0434;C0518;Mortgage;Active;"Partially Recovered";2022-08-14;2033-02-13;NULL;88300.44;5207.26;6.43;2022-01-02;1065.44;1
L0435;C0519;Auto;Active;"Partially Recovered";2019-12-23;2038-07-16;NULL;30544.17;57246.32;6.08;2022-04-10;1483.38;1
L0435;C0519;Auto;Active;"Partially Recovered";2019-12-23;2038-07-16;NULL;30544.17;57246.32;6.08;2022-03-05;898.84;1
L0435;C0519;Auto;Active;"Partially Recovered";2019-12-23;2038-07-16;NULL;30544.17;57246.32;6.08;2022-01-31;1049.71;1
L0435;C0519;Auto;Active;"Partially Recovered";2019-12-23;2038-07-16;NULL;30544.17;57246.32;6.08;2022-01-03;2144.74;0
L0436;C0520;Auto;Active;Unrecovered;2016-03-02;2034-05-09;NULL;30718.38;34713.28;7.83;2022-04-05;1519.25;0
L0436;C0520;Auto;Active;Unrecovered;2016-03-02;2034-05-09;NULL;30718.38;34713.28;7.83;2022-03-09;2777.60;0
L0436;C0520;Auto;Active;Unrecovered;2016-03-02;2034-05-09;NULL;30718.38;34713.28;7.83;2022-02-04;2056.29;0
L0437;C0521;Personal;Defaulted;"Partially Recovered";2019-10-23;2032-11-08;NULL;80680.85;78441.90;13.77;2022-04-08;2610.89;0
L0437;C0521;Personal;Defaulted;"Partially Recovered";2019-10-23;2032-11-08;NULL;80680.85;78441.90;13.77;2022-03-09;3215.49;0
L0437;C0521;Personal;Defaulted;"Partially Recovered";2019-10-23;2032-11-08;NULL;80680.85;78441.90;13.77;2022-01-31;830.03;0
L0438;C0522;Mortgage;Defaulted;Unrecovered;2022-09-12;2032-06-23;2022-04-24;20209.08;67507.38;12.01;2022-04-05;1493.93;0
L0438;C0522;Mortgage;Defaulted;Unrecovered;2022-09-12;2032-06-23;2022-04-24;20209.08;67507.38;12.01;2022-03-08;3438.56;0
L0438;C0522;Mortgage;Defaulted;Unrecovered;2022-09-12;2032-06-23;2022-04-24;20209.08;67507.38;12.01;2022-01-10;2151.97;1
L0439;C0524;Personal;Defaulted;Unrecovered;2019-11-01;2036-03-31;2021-12-15;19186.26;75723.03;16.96;2022-04-01;2936.80;0
L0439;C0524;Personal;Defaulted;Unrecovered;2019-11-01;2036-03-31;2021-12-15;19186.26;75723.03;16.96;2022-03-03;1912.44;1
L0439;C0524;Personal;Defaulted;Unrecovered;2019-11-01;2036-03-31;2021-12-15;19186.26;75723.03;16.96;2022-02-02;3484.92;1
L0439;C0524;Personal;Defaulted;Unrecovered;2019-11-01;2036-03-31;2021-12-15;19186.26;75723.03;16.96;2022-01-07;2819.48;0
L0440;C0525;Personal;Defaulted;"Fully Recovered";2019-09-04;2034-07-03;2021-06-17;14757.76;49930.15;7.48;2022-04-10;704.70;0
L0440;C0525;Personal;Defaulted;"Fully Recovered";2019-09-04;2034-07-03;2021-06-17;14757.76;49930.15;7.48;2022-02-03;3026.29;1
L0440;C0525;Personal;Defaulted;"Fully Recovered";2019-09-04;2034-07-03;2021-06-17;14757.76;49930.15;7.48;2022-01-01;2489.94;1
L0441;C0526;Mortgage;Closed;"Partially Recovered";2015-12-06;2031-09-04;NULL;93071.08;76965.73;13.65;2022-04-10;1821.00;0
L0441;C0526;Mortgage;Closed;"Partially Recovered";2015-12-06;2031-09-04;NULL;93071.08;76965.73;13.65;2022-03-11;1318.32;0
L0441;C0526;Mortgage;Closed;"Partially Recovered";2015-12-06;2031-09-04;NULL;93071.08;76965.73;13.65;2022-02-09;2081.36;0
L0441;C0526;Mortgage;Closed;"Partially Recovered";2015-12-06;2031-09-04;NULL;93071.08;76965.73;13.65;2022-01-03;3523.99;1
L0442;C0527;Mortgage;Defaulted;"Partially Recovered";2020-05-04;2030-12-26;NULL;42049.03;20468.07;16.29;2022-04-01;2537.76;0
L0442;C0527;Mortgage;Defaulted;"Partially Recovered";2020-05-04;2030-12-26;NULL;42049.03;20468.07;16.29;2022-03-08;2409.81;0
L0442;C0527;Mortgage;Defaulted;"Partially Recovered";2020-05-04;2030-12-26;NULL;42049.03;20468.07;16.29;2022-02-03;3404.35;0
L0443;C0528;Auto;Defaulted;Unrecovered;2023-06-30;2038-04-25;2021-11-24;27638.73;75817.91;15.98;2022-04-04;547.39;0
L0443;C0528;Auto;Defaulted;Unrecovered;2023-06-30;2038-04-25;2021-11-24;27638.73;75817.91;15.98;2022-03-08;2312.12;1
L0443;C0528;Auto;Defaulted;Unrecovered;2023-06-30;2038-04-25;2021-11-24;27638.73;75817.91;15.98;2022-02-03;1619.78;1
L0443;C0528;Auto;Defaulted;Unrecovered;2023-06-30;2038-04-25;2021-11-24;27638.73;75817.91;15.98;2022-01-03;2701.26;0
L0444;C0529;Mortgage;Active;"Fully Recovered";2017-01-18;2036-11-22;NULL;17482.10;64989.76;3.87;2022-04-08;2731.66;0
L0444;C0529;Mortgage;Active;"Fully Recovered";2017-01-18;2036-11-22;NULL;17482.10;64989.76;3.87;2022-03-11;2558.39;0
L0444;C0529;Mortgage;Active;"Fully Recovered";2017-01-18;2036-11-22;NULL;17482.10;64989.76;3.87;2022-01-01;2328.82;1
L0445;C0530;Auto;Defaulted;Unrecovered;2022-12-07;2036-06-13;NULL;13566.00;80034.78;5.46;2022-04-04;1163.81;0
L0445;C0530;Auto;Defaulted;Unrecovered;2022-12-07;2036-06-13;NULL;13566.00;80034.78;5.46;2022-03-10;2453.72;0
L0445;C0530;Auto;Defaulted;Unrecovered;2022-12-07;2036-06-13;NULL;13566.00;80034.78;5.46;2022-02-03;255.99;1
L0445;C0530;Auto;Defaulted;Unrecovered;2022-12-07;2036-06-13;NULL;13566.00;80034.78;5.46;2022-01-05;2953.42;0
L0446;C0531;Auto;Defaulted;"Fully Recovered";2021-03-21;2035-06-24;2021-05-29;80547.54;89015.04;11.23;2022-04-09;189.49;0
L0446;C0531;Auto;Defaulted;"Fully Recovered";2021-03-21;2035-06-24;2021-05-29;80547.54;89015.04;11.23;2022-03-02;2668.42;0
L0446;C0531;Auto;Defaulted;"Fully Recovered";2021-03-21;2035-06-24;2021-05-29;80547.54;89015.04;11.23;2022-02-06;2320.58;1
L0446;C0531;Auto;Defaulted;"Fully Recovered";2021-03-21;2035-06-24;2021-05-29;80547.54;89015.04;11.23;2022-01-07;716.50;0
L0447;C0532;Mortgage;Defaulted;Unrecovered;2023-09-17;2038-10-23;2021-03-07;93686.36;38653.26;16.31;2022-02-02;645.75;1
L0447;C0532;Mortgage;Defaulted;Unrecovered;2023-09-17;2038-10-23;2021-03-07;93686.36;38653.26;16.31;2022-01-06;1508.72;0
L0448;C0533;Personal;Active;"Partially Recovered";2017-05-20;2032-01-01;NULL;65346.52;55873.24;2.51;2022-04-02;1583.90;0
L0448;C0533;Personal;Active;"Partially Recovered";2017-05-20;2032-01-01;NULL;65346.52;55873.24;2.51;2022-03-06;2972.68;0
L0448;C0533;Personal;Active;"Partially Recovered";2017-05-20;2032-01-01;NULL;65346.52;55873.24;2.51;2022-01-02;1222.09;1
L0449;C0534;Business;Defaulted;Unrecovered;2018-09-10;2035-06-09;2021-08-05;68372.09;12521.27;9.23;2022-04-06;2207.07;0
L0449;C0534;Business;Defaulted;Unrecovered;2018-09-10;2035-06-09;2021-08-05;68372.09;12521.27;9.23;2022-03-07;1934.15;1
L0449;C0534;Business;Defaulted;Unrecovered;2018-09-10;2035-06-09;2021-08-05;68372.09;12521.27;9.23;2022-02-01;3540.68;0
L0449;C0534;Business;Defaulted;Unrecovered;2018-09-10;2035-06-09;2021-08-05;68372.09;12521.27;9.23;2022-01-04;2686.18;0
L0450;C0537;Auto;Defaulted;"Fully Recovered";2019-11-07;2032-10-08;NULL;82263.72;59859.32;13.94;2022-04-05;2965.26;0
L0450;C0537;Auto;Defaulted;"Fully Recovered";2019-11-07;2032-10-08;NULL;82263.72;59859.32;13.94;2022-02-09;2224.60;1
L0450;C0537;Auto;Defaulted;"Fully Recovered";2019-11-07;2032-10-08;NULL;82263.72;59859.32;13.94;2022-01-04;1208.70;0
L0451;C0538;Auto;Active;Unrecovered;2020-11-10;2037-08-24;NULL;90271.33;66302.76;9.03;2022-04-09;1790.96;0
L0451;C0538;Auto;Active;Unrecovered;2020-11-10;2037-08-24;NULL;90271.33;66302.76;9.03;2022-03-10;294.99;0
L0451;C0538;Auto;Active;Unrecovered;2020-11-10;2037-08-24;NULL;90271.33;66302.76;9.03;2022-01-10;2320.60;1
L0452;C0539;Auto;Closed;"Partially Recovered";2021-05-25;2036-08-17;NULL;99557.22;2706.20;16.09;2022-04-10;2236.29;0
L0452;C0539;Auto;Closed;"Partially Recovered";2021-05-25;2036-08-17;NULL;99557.22;2706.20;16.09;2022-03-03;3479.97;0
L0452;C0539;Auto;Closed;"Partially Recovered";2021-05-25;2036-08-17;NULL;99557.22;2706.20;16.09;2022-01-08;1670.58;0
L0453;C0540;Mortgage;Defaulted;"Partially Recovered";2015-09-27;2031-12-08;NULL;54906.82;964.91;12.97;2022-03-06;878.86;0
L0453;C0540;Mortgage;Defaulted;"Partially Recovered";2015-09-27;2031-12-08;NULL;54906.82;964.91;12.97;2022-02-09;759.41;1
L0453;C0540;Mortgage;Defaulted;"Partially Recovered";2015-09-27;2031-12-08;NULL;54906.82;964.91;12.97;2022-01-04;2189.17;0
L0454;C0541;Mortgage;Active;"Fully Recovered";2015-05-05;2030-08-13;NULL;10174.79;88992.72;2.60;2022-03-06;1875.39;1
L0454;C0541;Mortgage;Active;"Fully Recovered";2015-05-05;2030-08-13;NULL;10174.79;88992.72;2.60;2022-01-03;625.75;1
L0455;C0542;Mortgage;Active;Unrecovered;2021-06-01;2032-05-23;2021-05-15;29894.35;45426.90;3.50;2022-04-04;1016.15;0
L0455;C0542;Mortgage;Active;Unrecovered;2021-06-01;2032-05-23;2021-05-15;29894.35;45426.90;3.50;2022-03-09;2253.86;0
L0455;C0542;Mortgage;Active;Unrecovered;2021-06-01;2032-05-23;2021-05-15;29894.35;45426.90;3.50;2022-01-31;3164.97;0
L0456;C0543;Personal;Defaulted;Unrecovered;2016-12-22;2032-11-06;NULL;28684.20;53139.31;10.90;2022-03-11;693.40;1
L0456;C0543;Personal;Defaulted;Unrecovered;2016-12-22;2032-11-06;NULL;28684.20;53139.31;10.90;2022-02-06;2565.18;0
L0456;C0543;Personal;Defaulted;Unrecovered;2016-12-22;2032-11-06;NULL;28684.20;53139.31;10.90;2022-01-01;3091.12;0
L0457;C0544;Business;Defaulted;"Partially Recovered";2021-02-24;2031-07-02;NULL;70441.33;66319.16;13.25;2022-04-01;375.41;1
L0457;C0544;Business;Defaulted;"Partially Recovered";2021-02-24;2031-07-02;NULL;70441.33;66319.16;13.25;2022-02-07;1875.33;1
L0457;C0544;Business;Defaulted;"Partially Recovered";2021-02-24;2031-07-02;NULL;70441.33;66319.16;13.25;2022-01-06;3473.56;1
L0458;C0545;Business;Closed;"Fully Recovered";2020-11-14;2030-07-22;NULL;47699.51;72274.23;8.00;2022-04-08;1928.67;0
L0458;C0545;Business;Closed;"Fully Recovered";2020-11-14;2030-07-22;NULL;47699.51;72274.23;8.00;2022-03-05;575.98;0
L0458;C0545;Business;Closed;"Fully Recovered";2020-11-14;2030-07-22;NULL;47699.51;72274.23;8.00;2022-01-04;2791.52;0
L0459;C0547;Personal;Closed;"Partially Recovered";2017-04-10;2034-04-06;NULL;59810.07;27826.59;10.95;2022-04-06;2887.50;1
L0459;C0547;Personal;Closed;"Partially Recovered";2017-04-10;2034-04-06;NULL;59810.07;27826.59;10.95;2022-03-04;3197.90;0
L0459;C0547;Personal;Closed;"Partially Recovered";2017-04-10;2034-04-06;NULL;59810.07;27826.59;10.95;2022-02-04;392.58;1
L0459;C0547;Personal;Closed;"Partially Recovered";2017-04-10;2034-04-06;NULL;59810.07;27826.59;10.95;2022-01-07;3523.47;0
L0460;C0550;Auto;Active;Unrecovered;2015-05-26;2034-05-26;2021-12-20;95056.12;23890.89;10.66;2022-03-09;2011.99;0
L0460;C0550;Auto;Active;Unrecovered;2015-05-26;2034-05-26;2021-12-20;95056.12;23890.89;10.66;2022-02-07;2512.74;1
L0460;C0550;Auto;Active;Unrecovered;2015-05-26;2034-05-26;2021-12-20;95056.12;23890.89;10.66;2022-01-05;798.81;0
L0461;C0551;Auto;Active;"Fully Recovered";2021-12-10;2034-03-31;NULL;85321.27;81724.94;8.92;2022-04-08;2359.50;0
L0461;C0551;Auto;Active;"Fully Recovered";2021-12-10;2034-03-31;NULL;85321.27;81724.94;8.92;2022-03-07;1006.55;0
L0461;C0551;Auto;Active;"Fully Recovered";2021-12-10;2034-03-31;NULL;85321.27;81724.94;8.92;2022-02-01;2025.52;1
L0461;C0551;Auto;Active;"Fully Recovered";2021-12-10;2034-03-31;NULL;85321.27;81724.94;8.92;2022-01-01;2624.27;0
L0462;C0552;Business;Active;"Partially Recovered";2017-01-10;2031-05-29;2022-11-15;91300.11;63536.10;16.85;2022-04-02;2955.66;0
L0462;C0552;Business;Active;"Partially Recovered";2017-01-10;2031-05-29;2022-11-15;91300.11;63536.10;16.85;2022-03-06;1627.53;0
L0462;C0552;Business;Active;"Partially Recovered";2017-01-10;2031-05-29;2022-11-15;91300.11;63536.10;16.85;2022-01-31;2232.69;0
L0462;C0552;Business;Active;"Partially Recovered";2017-01-10;2031-05-29;2022-11-15;91300.11;63536.10;16.85;2022-01-06;2384.16;0
L0463;C0553;Business;Closed;"Fully Recovered";2019-10-11;2031-11-03;NULL;64689.93;34671.76;9.25;2022-04-03;1818.31;0
L0463;C0553;Business;Closed;"Fully Recovered";2019-10-11;2031-11-03;NULL;64689.93;34671.76;9.25;2022-03-09;1962.33;0
L0463;C0553;Business;Closed;"Fully Recovered";2019-10-11;2031-11-03;NULL;64689.93;34671.76;9.25;2022-02-05;2697.57;1
L0463;C0553;Business;Closed;"Fully Recovered";2019-10-11;2031-11-03;NULL;64689.93;34671.76;9.25;2022-01-09;1717.39;0
L0464;C0554;Auto;Active;"Partially Recovered";2022-06-16;2036-04-28;2021-03-01;33623.84;29206.02;4.20;2022-04-08;1460.70;0
L0464;C0554;Auto;Active;"Partially Recovered";2022-06-16;2036-04-28;2021-03-01;33623.84;29206.02;4.20;2022-02-09;1830.39;0
L0464;C0554;Auto;Active;"Partially Recovered";2022-06-16;2036-04-28;2021-03-01;33623.84;29206.02;4.20;2022-01-04;2133.12;0
L0465;C0555;Business;Defaulted;"Fully Recovered";2018-02-08;2035-02-28;NULL;23210.58;62816.52;7.76;2022-04-01;797.63;0
L0465;C0555;Business;Defaulted;"Fully Recovered";2018-02-08;2035-02-28;NULL;23210.58;62816.52;7.76;2022-03-05;1205.15;0
L0465;C0555;Business;Defaulted;"Fully Recovered";2018-02-08;2035-02-28;NULL;23210.58;62816.52;7.76;2022-02-02;659.68;1
L0465;C0555;Business;Defaulted;"Fully Recovered";2018-02-08;2035-02-28;NULL;23210.58;62816.52;7.76;2022-01-09;1053.92;0
L0466;C0556;Business;Active;Unrecovered;2016-07-21;2034-09-09;NULL;38684.40;8548.68;8.71;2022-03-07;2283.02;0
L0466;C0556;Business;Active;Unrecovered;2016-07-21;2034-09-09;NULL;38684.40;8548.68;8.71;2022-02-01;2413.77;0
L0466;C0556;Business;Active;Unrecovered;2016-07-21;2034-09-09;NULL;38684.40;8548.68;8.71;2022-01-08;897.17;0
L0467;C0557;Personal;Active;"Partially Recovered";2018-10-19;2032-08-22;2021-01-07;55893.91;61425.14;11.09;2022-04-08;2112.87;0
L0467;C0557;Personal;Active;"Partially Recovered";2018-10-19;2032-08-22;2021-01-07;55893.91;61425.14;11.09;2022-03-11;2942.85;1
L0467;C0557;Personal;Active;"Partially Recovered";2018-10-19;2032-08-22;2021-01-07;55893.91;61425.14;11.09;2022-02-09;153.98;1
L0467;C0557;Personal;Active;"Partially Recovered";2018-10-19;2032-08-22;2021-01-07;55893.91;61425.14;11.09;2022-01-04;1844.48;0
L0468;C0558;Business;Active;"Fully Recovered";2015-10-30;2034-03-26;NULL;22691.02;52613.99;6.95;2022-04-05;2584.45;1
L0468;C0558;Business;Active;"Fully Recovered";2015-10-30;2034-03-26;NULL;22691.02;52613.99;6.95;2022-03-10;461.84;1
L0468;C0558;Business;Active;"Fully Recovered";2015-10-30;2034-03-26;NULL;22691.02;52613.99;6.95;2022-01-31;3471.77;0
L0469;C0559;Auto;Closed;"Fully Recovered";2015-07-05;2031-01-16;NULL;12006.09;23622.87;2.83;2022-04-01;3168.88;1
L0469;C0559;Auto;Closed;"Fully Recovered";2015-07-05;2031-01-16;NULL;12006.09;23622.87;2.83;2022-03-05;2432.74;1
L0469;C0559;Auto;Closed;"Fully Recovered";2015-07-05;2031-01-16;NULL;12006.09;23622.87;2.83;2022-02-07;2151.48;0
L0469;C0559;Auto;Closed;"Fully Recovered";2015-07-05;2031-01-16;NULL;12006.09;23622.87;2.83;2022-01-01;305.32;1
L0470;C0560;Auto;Closed;"Partially Recovered";2020-11-26;2038-03-18;2021-09-13;88124.08;12379.00;8.84;2022-04-08;2354.92;1
L0470;C0560;Auto;Closed;"Partially Recovered";2020-11-26;2038-03-18;2021-09-13;88124.08;12379.00;8.84;2022-03-03;906.05;0
L0470;C0560;Auto;Closed;"Partially Recovered";2020-11-26;2038-03-18;2021-09-13;88124.08;12379.00;8.84;2022-02-02;2928.51;0
L0470;C0560;Auto;Closed;"Partially Recovered";2020-11-26;2038-03-18;2021-09-13;88124.08;12379.00;8.84;2022-01-02;1989.66;1
L0471;C0561;Mortgage;Active;"Partially Recovered";2018-10-04;2032-05-05;NULL;98781.70;15765.77;6.14;2022-04-10;2643.86;0
L0471;C0561;Mortgage;Active;"Partially Recovered";2018-10-04;2032-05-05;NULL;98781.70;15765.77;6.14;2022-03-05;2080.70;0
L0471;C0561;Mortgage;Active;"Partially Recovered";2018-10-04;2032-05-05;NULL;98781.70;15765.77;6.14;2022-02-07;927.18;0
L0471;C0561;Mortgage;Active;"Partially Recovered";2018-10-04;2032-05-05;NULL;98781.70;15765.77;6.14;2022-01-08;887.20;0
L0472;C0562;Business;Defaulted;Unrecovered;2018-03-28;2030-02-05;NULL;98504.36;25914.30;5.94;2022-04-06;109.41;1
L0472;C0562;Business;Defaulted;Unrecovered;2018-03-28;2030-02-05;NULL;98504.36;25914.30;5.94;2022-03-04;2564.76;0
L0472;C0562;Business;Defaulted;Unrecovered;2018-03-28;2030-02-05;NULL;98504.36;25914.30;5.94;2022-02-08;1251.22;1
L0472;C0562;Business;Defaulted;Unrecovered;2018-03-28;2030-02-05;NULL;98504.36;25914.30;5.94;2022-01-02;2821.25;0
L0473;C0563;Mortgage;Defaulted;"Fully Recovered";2023-04-23;2036-07-05;2022-06-26;75653.24;61364.39;11.46;2022-04-04;239.08;1
L0473;C0563;Mortgage;Defaulted;"Fully Recovered";2023-04-23;2036-07-05;2022-06-26;75653.24;61364.39;11.46;2022-03-07;2382.87;0
L0473;C0563;Mortgage;Defaulted;"Fully Recovered";2023-04-23;2036-07-05;2022-06-26;75653.24;61364.39;11.46;2022-02-05;1857.77;0
L0474;C0565;Auto;Defaulted;"Fully Recovered";2018-04-24;2038-10-05;NULL;70767.07;16788.94;6.33;2022-03-08;528.67;0
L0474;C0565;Auto;Defaulted;"Fully Recovered";2018-04-24;2038-10-05;NULL;70767.07;16788.94;6.33;2022-02-06;2738.55;0
L0474;C0565;Auto;Defaulted;"Fully Recovered";2018-04-24;2038-10-05;NULL;70767.07;16788.94;6.33;2022-01-01;2400.88;0
L0475;C0566;Mortgage;Defaulted;"Fully Recovered";2023-05-08;2031-03-07;NULL;65761.66;19249.20;4.54;2022-04-09;1580.14;0
L0475;C0566;Mortgage;Defaulted;"Fully Recovered";2023-05-08;2031-03-07;NULL;65761.66;19249.20;4.54;2022-03-09;2915.86;0
L0476;C0567;Personal;Active;"Fully Recovered";2017-12-17;2030-02-25;NULL;59377.57;80581.72;5.14;2022-04-07;1198.69;0
L0476;C0567;Personal;Active;"Fully Recovered";2017-12-17;2030-02-25;NULL;59377.57;80581.72;5.14;2022-03-09;3346.63;0
L0476;C0567;Personal;Active;"Fully Recovered";2017-12-17;2030-02-25;NULL;59377.57;80581.72;5.14;2022-01-31;2698.90;0
L0477;C0569;Personal;Defaulted;"Partially Recovered";2022-03-30;2035-09-05;NULL;21393.71;71824.71;8.97;2022-04-06;2584.26;0
L0477;C0569;Personal;Defaulted;"Partially Recovered";2022-03-30;2035-09-05;NULL;21393.71;71824.71;8.97;2022-03-09;2633.04;0
L0477;C0569;Personal;Defaulted;"Partially Recovered";2022-03-30;2035-09-05;NULL;21393.71;71824.71;8.97;2022-02-01;2708.70;0
L0477;C0569;Personal;Defaulted;"Partially Recovered";2022-03-30;2035-09-05;NULL;21393.71;71824.71;8.97;2022-01-02;208.45;0
L0478;C0570;Mortgage;Closed;"Fully Recovered";2017-04-06;2035-10-05;NULL;82409.84;16691.93;10.09;2022-03-04;278.25;0
L0478;C0570;Mortgage;Closed;"Fully Recovered";2017-04-06;2035-10-05;NULL;82409.84;16691.93;10.09;2022-02-09;512.67;0
L0478;C0570;Mortgage;Closed;"Fully Recovered";2017-04-06;2035-10-05;NULL;82409.84;16691.93;10.09;2022-01-03;1206.69;0
L0479;C0571;Mortgage;Active;Unrecovered;2019-10-29;2038-07-14;NULL;58384.79;60335.57;5.67;2022-04-04;3268.49;0
L0479;C0571;Mortgage;Active;Unrecovered;2019-10-29;2038-07-14;NULL;58384.79;60335.57;5.67;2022-03-09;3251.34;1
L0479;C0571;Mortgage;Active;Unrecovered;2019-10-29;2038-07-14;NULL;58384.79;60335.57;5.67;2022-02-03;1861.68;0
L0480;C0572;Mortgage;Active;"Partially Recovered";2018-12-14;2036-01-12;2022-04-15;8290.26;80461.19;9.63;2022-04-08;2239.15;0
L0480;C0572;Mortgage;Active;"Partially Recovered";2018-12-14;2036-01-12;2022-04-15;8290.26;80461.19;9.63;2022-03-11;2269.85;1
L0480;C0572;Mortgage;Active;"Partially Recovered";2018-12-14;2036-01-12;2022-04-15;8290.26;80461.19;9.63;2022-02-08;587.71;1
L0481;C0574;Mortgage;Active;"Fully Recovered";2023-07-11;2035-08-20;NULL;65282.61;84854.37;7.55;2022-04-06;3071.46;0
L0481;C0574;Mortgage;Active;"Fully Recovered";2023-07-11;2035-08-20;NULL;65282.61;84854.37;7.55;2022-02-01;1493.38;0
L0481;C0574;Mortgage;Active;"Fully Recovered";2023-07-11;2035-08-20;NULL;65282.61;84854.37;7.55;2022-01-02;1797.91;0
L0482;C0576;Auto;Defaulted;"Partially Recovered";2021-05-28;2035-04-12;2022-05-14;54925.56;80960.32;11.87;2022-04-07;617.55;0
L0482;C0576;Auto;Defaulted;"Partially Recovered";2021-05-28;2035-04-12;2022-05-14;54925.56;80960.32;11.87;2022-03-05;1590.11;1
L0482;C0576;Auto;Defaulted;"Partially Recovered";2021-05-28;2035-04-12;2022-05-14;54925.56;80960.32;11.87;2022-02-09;285.56;0
L0482;C0576;Auto;Defaulted;"Partially Recovered";2021-05-28;2035-04-12;2022-05-14;54925.56;80960.32;11.87;2022-01-04;2548.14;0
L0483;C0577;Personal;Active;"Partially Recovered";2022-10-16;2031-04-19;2022-01-29;50638.31;22669.77;2.92;2022-04-10;2281.39;0
L0483;C0577;Personal;Active;"Partially Recovered";2022-10-16;2031-04-19;2022-01-29;50638.31;22669.77;2.92;2022-03-04;518.45;0
L0483;C0577;Personal;Active;"Partially Recovered";2022-10-16;2031-04-19;2022-01-29;50638.31;22669.77;2.92;2022-02-06;1937.00;0
L0483;C0577;Personal;Active;"Partially Recovered";2022-10-16;2031-04-19;2022-01-29;50638.31;22669.77;2.92;2022-01-06;1296.19;1
L0484;C0578;Personal;Active;Unrecovered;2016-08-06;2036-07-26;NULL;81629.94;52619.00;12.79;2022-04-09;2594.69;0
L0484;C0578;Personal;Active;Unrecovered;2016-08-06;2036-07-26;NULL;81629.94;52619.00;12.79;2022-03-10;2887.89;0
L0484;C0578;Personal;Active;Unrecovered;2016-08-06;2036-07-26;NULL;81629.94;52619.00;12.79;2022-02-03;1775.36;0
